entry_time,exit_time,symbol,direction,entry_price_ex1,entry_price_ex2,exit_price_ex1,exit_price_ex2,notional,pnl,holding_time_seconds
2025-11-15 18:20:15+00:00,2025-11-15 18:20:16+00:00,EIGENUSDT,1,0.7097753056618744,0.7165104334666214,0.7091156513150059,0.7115334054565456,100.0,0.10329819126317408,1.0
2025-11-15 18:21:10+00:00,2025-11-15 18:21:10+00:00,EIGENUSDT,1,0.7079655341561526,0.7107161002665858,0.7079655341561526,0.7107161002665858,100.0,-0.49999999999999994,0.0
2025-11-15 18:21:48+00:00,2025-11-15 18:21:51+00:00,EIGENUSDT,1,0.7077374510492617,0.7160742467228742,0.7077374510492617,0.7099870570097312,100.0,0.3520331903298389,3.0
2025-11-15 18:22:18+00:00,2025-11-15 18:22:21+00:00,EIGENUSDT,1,0.7081043396372811,0.7175576699321271,0.7082983652356506,0.7107576204555374,100.0,0.47724077642694773,3.0
2025-11-15 18:26:08+00:00,2025-11-15 18:26:15+00:00,EIGENUSDT,1,0.7076409466456579,0.7166449002132133,0.7074232706345426,0.7099763081701522,100.0,0.40191504785406784,7.0
2025-11-15 18:26:35+00:00,2025-11-15 18:26:36+00:00,EIGENUSDT,1,0.7079175370477226,0.7166448998840926,0.7080146385448395,0.7103767804946196,100.0,0.3903733203261268,1.0
2025-11-15 18:34:52+00:00,2025-11-15 18:35:15+00:00,EIGENUSDT,1,0.7092683347198632,0.7178493733949312,0.709304305353084,0.717817176992185,100.0,-0.4904340663188194,23.0
2025-11-15 18:47:46+00:00,2025-11-15 18:47:47+00:00,EIGENUSDT,1,0.7110750412356548,0.7155417084488316,0.7112803122129561,0.7135248780345619,100.0,-0.18862916207062763,1.0
2025-11-15 18:49:43+00:00,2025-11-15 18:49:44+00:00,EIGENUSDT,1,0.7112882508419102,0.7165447515686246,0.7112882508419102,0.7132234874685819,100.0,-0.035422874819001915,1.0
2025-11-15 18:51:10+00:00,2025-11-15 18:51:11+00:00,EIGENUSDT,1,0.709904099032729,0.7156775779301039,0.7100552914007482,0.7118062853909627,100.0,0.06346434917636268,1.0
2025-11-15 18:55:10+00:00,2025-11-15 18:55:11+00:00,EIGENUSDT,1,0.7080425523210601,0.7143324584385937,0.7084121167290917,0.7096226972456265,100.0,0.2130246501860792,1.0
2025-11-15 18:55:37+00:00,2025-11-15 18:55:37+00:00,EIGENUSDT,1,0.7087184545693026,0.7124710681971083,0.7087184545693026,0.7124710681971083,100.0,-0.5,0.0
2025-11-15 18:58:22+00:00,2025-11-15 18:58:23+00:00,EIGENUSDT,1,0.7086172984870391,0.7135091257340287,0.7086172984870391,0.7100952976798182,100.0,-0.020443434382828085,1.0
2025-11-15 18:58:55+00:00,2025-11-15 18:58:57+00:00,EIGENUSDT,1,0.7094981775254948,0.7163409790281352,0.7094981775254948,0.7109498505303625,100.0,0.25432346487402696,2.0
2025-11-15 19:00:02+00:00,2025-11-15 19:00:04+00:00,EIGENUSDT,1,0.7100565527275716,0.7162911333464073,0.710084690820217,0.7135671383044617,100.0,-0.11487172164489917,2.0
2025-11-15 19:00:11+00:00,2025-11-15 19:00:12+00:00,EIGENUSDT,-1,0.7101102390446634,0.6986877719294388,0.7101102390446634,0.7108807724678019,100.0,1.2411148621552603,1.0
2025-11-15 19:00:14+00:00,2025-11-15 19:00:15+00:00,EIGENUSDT,-1,0.7101102390446634,0.7034523906614059,0.7100265675272579,0.7069849503445356,100.0,0.012804910683730353,1.0
2025-11-15 19:00:17+00:00,2025-11-15 19:00:17+00:00,EIGENUSDT,1,0.7099149918451116,0.7054532208939834,0.7099149918451116,0.7054532208939834,100.0,-0.5,0.0
2025-11-15 19:01:20+00:00,2025-11-15 19:01:20+00:00,EIGENUSDT,-1,0.7109444237183828,0.7122541721404152,0.7109444237183828,0.7122541721404152,100.0,-0.49999999999999994,0.0
2025-11-15 19:01:24+00:00,2025-11-15 19:01:24+00:00,EIGENUSDT,-1,0.7110668000866684,0.7095345094862706,0.7110668000866684,0.7095345094862706,100.0,-0.49999999999999994,0.0
2025-11-15 19:02:48+00:00,2025-11-15 19:02:48+00:00,EIGENUSDT,-1,0.7113059505566284,0.7122279000704191,0.7113059505566284,0.7122279000704191,100.0,-0.49999999999999994,0.0
2025-11-15 19:03:50+00:00,2025-11-15 19:03:50+00:00,EIGENUSDT,-1,0.711556626996134,0.7101909564497703,0.711556626996134,0.7101909564497703,100.0,-0.5,0.0
2025-11-15 19:04:33+00:00,2025-11-15 19:04:33+00:00,EIGENUSDT,-1,0.7116878050068345,0.7097542305962511,0.7116878050068345,0.7097542305962511,100.0,-0.49999999999999994,0.0
2025-11-15 19:04:39+00:00,2025-11-15 19:04:39+00:00,EIGENUSDT,-1,0.710962965665469,0.7093513720193367,0.710962965665469,0.7093513720193367,100.0,-0.4999999999999999,0.0
2025-11-15 19:06:19+00:00,2025-11-15 19:06:20+00:00,EIGENUSDT,-1,0.7110074214620595,0.6994940935912963,0.7110074214620595,0.7120356566324946,100.0,1.288823888699549,1.0
2025-11-15 19:06:22+00:00,2025-11-15 19:06:23+00:00,EIGENUSDT,-1,0.7110074214620595,0.705286377294642,0.7110074214620595,0.7089583555186522,100.0,0.0194390239249439,1.0
2025-11-15 19:06:35+00:00,2025-11-15 19:06:36+00:00,EIGENUSDT,-1,0.710820176637267,0.7041436445424917,0.710820176637267,0.7062398081266601,100.0,-0.202994918134402,1.0
2025-11-15 19:07:43+00:00,2025-11-15 19:07:43+00:00,EIGENUSDT,-1,0.7110629954074269,0.7097183261911801,0.7110629954074269,0.7097183261911801,100.0,-0.49999999999999994,0.0
2025-11-15 19:07:52+00:00,2025-11-15 19:07:52+00:00,EIGENUSDT,-1,0.7108403475639878,0.7070784064169913,0.7108403475639878,0.7070784064169913,100.0,-0.49999999999999994,0.0
2025-11-15 19:09:53+00:00,2025-11-15 19:09:53+00:00,EIGENUSDT,-1,0.7110869694499435,0.7089157189356108,0.7110869694499435,0.7089157189356108,100.0,-0.49999999999999994,0.0
2025-11-15 19:11:23+00:00,2025-11-15 19:11:23+00:00,EIGENUSDT,-1,0.7099478474344377,0.708703690184563,0.7099478474344377,0.708703690184563,100.0,-0.49999999999999994,0.0
2025-11-15 19:25:46+00:00,2025-11-15 19:25:49+00:00,EIGENUSDT,-1,0.705941932736479,0.6968564188842127,0.7061049185020504,0.7056558491080667,100.0,0.7367355733410861,3.0
2025-11-15 19:26:07+00:00,2025-11-15 19:26:07+00:00,EIGENUSDT,1,0.7064766685144729,0.7067918177883706,0.7064766685144729,0.7067918177883706,100.0,-0.49999999999999994,0.0
2025-11-15 19:28:37+00:00,2025-11-15 19:28:37+00:00,EIGENUSDT,1,0.7069427026894682,0.709010296062547,0.7069427026894682,0.709010296062547,100.0,-0.5,0.0
2025-11-15 19:30:06+00:00,2025-11-15 19:30:06+00:00,EIGENUSDT,1,0.707110158547666,0.708025374459961,0.707110158547666,0.708025374459961,100.0,-0.49999999999999994,0.0
2025-11-15 19:30:26+00:00,2025-11-15 19:30:26+00:00,EIGENUSDT,-1,0.7070145156937402,0.7047720025735378,0.7070145156937402,0.7047720025735378,100.0,-0.49999999999999994,0.0
2025-11-15 19:30:32+00:00,2025-11-15 19:30:32+00:00,EIGENUSDT,-1,0.7070145156937402,0.7048679292315241,0.7070145156937402,0.7048679292315241,100.0,-0.49999999999999994,0.0
2025-11-15 19:30:44+00:00,2025-11-15 19:30:44+00:00,EIGENUSDT,-1,0.7069841422624228,0.707183239711862,0.7069841422624228,0.707183239711862,100.0,-0.49999999999999994,0.0
2025-11-15 19:31:17+00:00,2025-11-15 19:31:17+00:00,EIGENUSDT,-1,0.7069338318138627,0.7068457340156713,0.7069338318138627,0.7068457340156713,100.0,-0.49999999999999994,0.0
2025-11-15 19:35:15+00:00,2025-11-15 19:35:15+00:00,EIGENUSDT,-1,0.7060543973647198,0.7062908040622989,0.7060543973647198,0.7062908040622989,100.0,-0.49999999999999994,0.0
2025-11-15 19:35:19+00:00,2025-11-15 19:35:19+00:00,EIGENUSDT,-1,0.7060432650450651,0.706229437581495,0.7060432650450651,0.706229437581495,100.0,-0.5,0.0
2025-11-15 19:40:41+00:00,2025-11-15 19:40:41+00:00,EIGENUSDT,-1,0.7068737306696914,0.7047635721901424,0.7068737306696914,0.7047635721901424,100.0,-0.4999999999999999,0.0
2025-11-15 19:43:03+00:00,2025-11-15 19:43:03+00:00,EIGENUSDT,-1,0.7057415967371578,0.7054656268908813,0.7057415967371578,0.7054656268908813,100.0,-0.49999999999999994,0.0
2025-11-15 19:45:57+00:00,2025-11-15 19:45:57+00:00,EIGENUSDT,1,0.7046990966064759,0.7082941322890229,0.7046990966064759,0.7082941322890229,100.0,-0.49999999999999994,0.0
2025-11-15 19:46:22+00:00,2025-11-15 19:46:22+00:00,EIGENUSDT,1,0.7045647890654781,0.7051007048372863,0.7045647890654781,0.7051007048372863,100.0,-0.49999999999999994,0.0
2025-11-15 19:46:40+00:00,2025-11-15 19:46:41+00:00,EIGENUSDT,-1,0.7037744231644133,0.6963587703209667,0.7039884863996531,0.7032977788409304,100.0,0.4637559069243887,1.0
2025-11-15 19:46:51+00:00,2025-11-15 19:46:51+00:00,EIGENUSDT,1,0.7039296949901549,0.7068414938190396,0.7039296949901549,0.7068414938190396,100.0,-0.49999999999999994,0.0
2025-11-15 19:48:35+00:00,2025-11-15 19:48:35+00:00,EIGENUSDT,1,0.703894482765104,0.7062133562486809,0.703894482765104,0.7062133562486809,100.0,-0.49999999999999994,0.0
2025-11-15 19:48:56+00:00,2025-11-15 19:48:56+00:00,EIGENUSDT,-1,0.7036521602361931,0.703370381546421,0.7036521602361931,0.703370381546421,100.0,-0.5,0.0
2025-11-15 19:48:59+00:00,2025-11-15 19:48:59+00:00,EIGENUSDT,-1,0.7037396050688479,0.7036130511277738,0.7037396050688479,0.7036130511277738,100.0,-0.5,0.0
2025-11-15 19:49:21+00:00,2025-11-15 19:49:21+00:00,EIGENUSDT,1,0.7035153536701708,0.7073398536707983,0.7035153536701708,0.7073398536707983,100.0,-0.49999999999999994,0.0
2025-11-15 19:49:45+00:00,2025-11-15 19:49:46+00:00,EIGENUSDT,1,0.7034035604563543,0.7086815345536159,0.7034035604563543,0.7055200701056205,100.0,-0.05286886115612022,1.0
2025-11-15 19:50:11+00:00,2025-11-15 19:50:11+00:00,EIGENUSDT,1,0.7030455804590536,0.7078697927340228,0.7030455804590536,0.7078697927340228,100.0,-0.49999999999999994,0.0
2025-11-15 19:50:43+00:00,2025-11-15 19:50:43+00:00,EIGENUSDT,1,0.7032913201788736,0.7062066708110473,0.7032913201788736,0.7062066708110473,100.0,-0.4999999999999999,0.0
2025-11-15 19:53:05+00:00,2025-11-15 19:53:05+00:00,EIGENUSDT,-1,0.7035744401884783,0.7022333066731243,0.7035744401884783,0.7022333066731243,100.0,-0.49999999999999994,0.0
2025-11-15 19:58:06+00:00,2025-11-15 19:58:06+00:00,EIGENUSDT,-1,0.7041918551513131,0.7020424408600634,0.7041918551513131,0.7020424408600634,100.0,-0.5,0.0
2025-11-15 19:58:08+00:00,2025-11-15 19:58:08+00:00,EIGENUSDT,-1,0.7043619318018408,0.7023320563752203,0.7043619318018408,0.7023320563752203,100.0,-0.49999999999999994,0.0
2025-11-15 19:58:33+00:00,2025-11-15 19:58:33+00:00,EIGENUSDT,-1,0.7043619318018408,0.7021726812552664,0.7043619318018408,0.7021726812552664,100.0,-0.49999999999999994,0.0
2025-11-15 19:58:46+00:00,2025-11-15 19:58:46+00:00,EIGENUSDT,-1,0.7043619318018408,0.7030904996741885,0.7043619318018408,0.7030904996741885,100.0,-0.49999999999999994,0.0
2025-11-15 19:59:11+00:00,2025-11-15 19:59:12+00:00,EIGENUSDT,-1,0.7039242185451411,0.6946864378746279,0.7039242185451411,0.7021483285932751,100.0,0.5716674407479805,1.0
2025-11-15 19:59:14+00:00,2025-11-15 19:59:14+00:00,EIGENUSDT,-1,0.7039242185451411,0.7023320450229749,0.7039242185451411,0.7023320450229749,100.0,-0.49999999999999994,0.0
2025-11-15 19:59:36+00:00,2025-11-15 19:59:36+00:00,EIGENUSDT,-1,0.70418436586408,0.7018231393531918,0.70418436586408,0.7018231393531918,100.0,-0.5,0.0
2025-11-15 19:59:53+00:00,2025-11-15 19:59:53+00:00,EIGENUSDT,-1,0.7040515799535834,0.7039502503912168,0.7040515799535834,0.7039502503912168,100.0,-0.5,0.0
2025-11-15 19:59:57+00:00,2025-11-15 19:59:57+00:00,EIGENUSDT,-1,0.7039487409851216,0.7021365163500451,0.7039487409851216,0.7021365163500451,100.0,-0.49999999999999994,0.0
2025-11-15 20:08:34+00:00,2025-11-15 20:08:34+00:00,EIGENUSDT,-1,0.699890287665068,0.6976114566619721,0.699890287665068,0.6976114566619721,100.0,-0.49999999999999994,0.0
2025-11-15 20:11:51+00:00,2025-11-15 20:11:51+00:00,EIGENUSDT,-1,0.7019038386515352,0.7005987278858259,0.7019038386515352,0.7005987278858259,100.0,-0.49999999999999994,0.0
2025-11-15 20:12:21+00:00,2025-11-15 20:12:23+00:00,EIGENUSDT,-1,0.7019093041453857,0.6960362188706356,0.7019093041453857,0.7000724963893268,100.0,0.07856099599705468,2.0
2025-11-15 20:13:40+00:00,2025-11-15 20:13:40+00:00,EIGENUSDT,-1,0.7013145450223719,0.6984283642462579,0.7013145450223719,0.6984283642462579,100.0,-0.49999999999999994,0.0
2025-11-15 20:15:06+00:00,2025-11-15 20:15:06+00:00,EIGENUSDT,-1,0.7008834781739238,0.6975113633215614,0.7008834781739238,0.6975113633215614,100.0,-0.49999999999999994,0.0
2025-11-15 20:17:32+00:00,2025-11-15 20:17:32+00:00,EIGENUSDT,1,0.6969477991129429,0.6984848725969582,0.6969477991129429,0.6984848725969582,100.0,-0.49999999999999994,0.0
2025-11-15 20:19:48+00:00,2025-11-15 20:19:48+00:00,EIGENUSDT,1,0.6960163967427682,0.6981082464502425,0.6960163967427682,0.6981082464502425,100.0,-0.49999999999999994,0.0
2025-11-15 20:20:55+00:00,2025-11-15 20:20:55+00:00,EIGENUSDT,1,0.6969660750218954,0.6991106155409234,0.6969660750218954,0.6991106155409234,100.0,-0.5,0.0
2025-11-15 20:22:43+00:00,2025-11-15 20:22:43+00:00,EIGENUSDT,1,0.6961345727880934,0.6981893671685948,0.6961345727880934,0.6981893671685948,100.0,-0.4999999999999999,0.0
2025-11-15 20:26:08+00:00,2025-11-15 20:26:08+00:00,EIGENUSDT,1,0.6975342104340777,0.7014378240133501,0.6975342104340777,0.7014378240133501,100.0,-0.49999999999999994,0.0
2025-11-15 20:26:26+00:00,2025-11-15 20:26:27+00:00,EIGENUSDT,-1,0.6980222648846899,0.6911795682914754,0.6980949286716107,0.6950676189709617,100.0,0.050818120476622264,1.0
2025-11-15 20:30:34+00:00,2025-11-15 20:30:34+00:00,EIGENUSDT,-1,0.6957362078039825,0.6921876033264611,0.6957362078039825,0.6921876033264611,100.0,-0.49999999999999994,0.0
2025-11-15 20:31:22+00:00,2025-11-15 20:31:22+00:00,EIGENUSDT,-1,0.6959511013749831,0.6921139059246307,0.6959511013749831,0.6921139059246307,100.0,-0.49999999999999994,0.0
2025-11-15 20:52:48+00:00,2025-11-15 20:52:48+00:00,EIGENUSDT,-1,0.6937430649925286,0.692529757686745,0.6937430649925286,0.692529757686745,100.0,-0.49999999999999994,0.0
2025-11-15 20:52:52+00:00,2025-11-15 20:52:54+00:00,EIGENUSDT,-1,0.6934624437735416,0.6865980359956747,0.6933305573016696,0.6916086863828785,100.0,0.2471231637602137,2.0
2025-11-15 20:53:12+00:00,2025-11-15 20:53:12+00:00,EIGENUSDT,-1,0.6932157115723483,0.6908531489869452,0.6932157115723483,0.6908531489869452,100.0,-0.49999999999999994,0.0
2025-11-15 20:53:39+00:00,2025-11-15 20:53:39+00:00,EIGENUSDT,1,0.6935057598871928,0.694843176552634,0.6935057598871928,0.694843176552634,100.0,-0.49999999999999994,0.0
2025-11-15 20:54:02+00:00,2025-11-15 20:54:03+00:00,EIGENUSDT,-1,0.6940331872484312,0.6898278653304508,0.6941030839568118,0.6918137057386953,100.0,-0.222860442418365,1.0
2025-11-15 20:54:14+00:00,2025-11-15 20:54:15+00:00,EIGENUSDT,-1,0.6940754931150643,0.6882527095598785,0.6940754931150643,0.6926270417871483,100.0,0.13410883858894274,1.0
2025-11-15 20:54:24+00:00,2025-11-15 20:54:24+00:00,EIGENUSDT,1,0.694108218465104,0.6954191685481681,0.694108218465104,0.6954191685481681,100.0,-0.49999999999999994,0.0
2025-11-15 20:54:59+00:00,2025-11-15 20:55:00+00:00,EIGENUSDT,-1,0.6947813185748339,0.6884052550455068,0.6947813185748339,0.6928043146433445,100.0,0.1375520419977838,1.0
2025-11-15 20:56:19+00:00,2025-11-15 20:56:20+00:00,EIGENUSDT,-1,0.6937546985036432,0.6883267999974391,0.6937546985036432,0.692725211215924,100.0,0.13753072998156612,1.0
2025-11-15 21:00:48+00:00,2025-11-15 21:00:48+00:00,EIGENUSDT,1,0.6930365874230454,0.695058978116687,0.6930365874230454,0.695058978116687,100.0,-0.49999999999999994,0.0
2025-11-15 21:06:26+00:00,2025-11-15 21:06:27+00:00,EIGENUSDT,-1,0.6977898371864606,0.6919261467810993,0.6977898371864606,0.695051651523384,100.0,-0.04932819118281584,1.0
2025-11-15 21:06:51+00:00,2025-11-15 21:06:52+00:00,EIGENUSDT,-1,0.6974716630936061,0.6908846783354514,0.6974716630936061,0.6968784236460434,100.0,0.3655510657415493,1.0
2025-11-15 21:07:06+00:00,2025-11-15 21:07:07+00:00,EIGENUSDT,-1,0.6971531650406503,0.6908847357991927,0.6971531650406503,0.6958183319934772,100.0,0.21245587982830627,1.0
2025-11-15 21:07:35+00:00,2025-11-15 21:07:36+00:00,EIGENUSDT,-1,0.6971701595733252,0.6896932951705108,0.6973474354495715,0.6953539654850759,100.0,0.29343109047776406,1.0
2025-11-15 21:08:14+00:00,2025-11-15 21:08:14+00:00,EIGENUSDT,1,0.697939758252862,0.699944442794895,0.697939758252862,0.699944442794895,100.0,-0.49999999999999994,0.0
2025-11-15 21:09:09+00:00,2025-11-15 21:09:09+00:00,EIGENUSDT,-1,0.6967991149574186,0.6948181834628377,0.6967991149574186,0.6948181834628377,100.0,-0.5,0.0
2025-11-15 21:09:21+00:00,2025-11-15 21:09:21+00:00,EIGENUSDT,1,0.6967188378744782,0.6952667623398233,0.6967188378744782,0.6952667623398233,100.0,-0.49999999999999994,0.0
2025-11-15 21:11:32+00:00,2025-11-15 21:11:32+00:00,EIGENUSDT,-1,0.6984410541650451,0.6980154600715467,0.6984410541650451,0.6980154600715467,100.0,-0.5,0.0
2025-11-15 21:13:48+00:00,2025-11-15 21:13:48+00:00,EIGENUSDT,-1,0.6976676168716529,0.6972822292834733,0.6976676168716529,0.6972822292834733,100.0,-0.5,0.0
2025-11-15 21:15:03+00:00,2025-11-15 21:15:04+00:00,EIGENUSDT,-1,0.6974573494738724,0.6923019326894332,0.697294372897855,0.695912216929153,100.0,0.04366233282217269,1.0
2025-11-15 21:16:25+00:00,2025-11-15 21:16:25+00:00,EIGENUSDT,-1,0.6973100845843518,0.6956162916005129,0.6973100845843518,0.6956162916005129,100.0,-0.49999999999999994,0.0
2025-11-15 21:17:22+00:00,2025-11-15 21:17:22+00:00,EIGENUSDT,-1,0.696947732126035,0.6951452660779249,0.696947732126035,0.6951452660779249,100.0,-0.49999999999999994,0.0
2025-11-15 21:17:36+00:00,2025-11-15 21:17:36+00:00,EIGENUSDT,1,0.6971635406956015,0.6975869887557788,0.6971635406956015,0.6975869887557788,100.0,-0.49999999999999994,0.0
2025-11-15 21:17:47+00:00,2025-11-15 21:17:47+00:00,EIGENUSDT,-1,0.6972251247555075,0.695915478779992,0.6972251247555075,0.695915478779992,100.0,-0.49999999999999994,0.0
2025-11-15 21:19:04+00:00,2025-11-15 21:19:06+00:00,EIGENUSDT,1,0.6982966069178365,0.705578976639124,0.6979924729136198,0.699903354085338,100.0,0.26269735626435226,2.0
2025-11-15 21:19:11+00:00,2025-11-15 21:19:14+00:00,EIGENUSDT,1,0.6983713437550342,0.7029270116577915,0.6985051016294607,0.7010778635778373,100.0,-0.2171819299545426,3.0
2025-11-15 21:19:43+00:00,2025-11-15 21:19:43+00:00,EIGENUSDT,-1,0.6989860775115683,0.6937427461072593,0.6989860775115683,0.6937427461072593,100.0,-0.49999999999999994,0.0
2025-11-15 21:20:42+00:00,2025-11-15 21:20:42+00:00,EIGENUSDT,1,0.6980644119043581,0.698477594240598,0.6980644119043581,0.698477594240598,100.0,-0.49999999999999994,0.0
2025-11-15 21:20:45+00:00,2025-11-15 21:20:45+00:00,EIGENUSDT,1,0.6980644119043581,0.7024848481461191,0.6980644119043581,0.7024848481461191,100.0,-0.49999999999999994,0.0
2025-11-15 21:22:36+00:00,2025-11-15 21:22:36+00:00,EIGENUSDT,1,0.6970340180574122,0.7004002820282483,0.6970340180574122,0.7004002820282483,100.0,-0.49999999999999994,0.0
2025-11-15 21:23:27+00:00,2025-11-15 21:23:27+00:00,EIGENUSDT,1,0.696922905692766,0.6985379459025876,0.696922905692766,0.6985379459025876,100.0,-0.49999999999999994,0.0
2025-11-15 21:24:13+00:00,2025-11-15 21:24:13+00:00,EIGENUSDT,-1,0.6963049877799081,0.6931835341386475,0.6963049877799081,0.6931835341386475,100.0,-0.49999999999999994,0.0
2025-11-15 21:24:40+00:00,2025-11-15 21:24:40+00:00,EIGENUSDT,-1,0.6959680837419288,0.6955554869990345,0.6959680837419288,0.6955554869990345,100.0,-0.4999999999999999,0.0
2025-11-15 21:24:48+00:00,2025-11-15 21:24:48+00:00,EIGENUSDT,1,0.6960678699658199,0.6961909419451787,0.6960678699658199,0.6961909419451787,100.0,-0.49999999999999994,0.0
2025-11-15 21:25:05+00:00,2025-11-15 21:25:05+00:00,EIGENUSDT,-1,0.6961694487113297,0.695922622640481,0.6961694487113297,0.695922622640481,100.0,-0.4999999999999999,0.0
2025-11-15 21:25:22+00:00,2025-11-15 21:25:22+00:00,EIGENUSDT,-1,0.6957359420984178,0.6919678819514025,0.6957359420984178,0.6919678819514025,100.0,-0.49999999999999994,0.0
2025-11-15 21:27:31+00:00,2025-11-15 21:27:31+00:00,EIGENUSDT,-1,0.6962542471527777,0.6940919707664839,0.6962542471527777,0.6940919707664839,100.0,-0.4999999999999999,0.0
2025-11-15 21:32:46+00:00,2025-11-15 21:32:46+00:00,EIGENUSDT,1,0.6952010533715322,0.6971150933215663,0.6952010533715322,0.6971150933215663,100.0,-0.49999999999999994,0.0
2025-11-15 21:34:07+00:00,2025-11-15 21:34:08+00:00,EIGENUSDT,1,0.6951786399243441,0.6994444719336108,0.694957548341004,0.6955351854842947,100.0,0.028401349378729956,1.0
2025-11-15 21:38:53+00:00,2025-11-15 21:38:53+00:00,EIGENUSDT,1,0.6960630551330879,0.6977439598357915,0.6960630551330879,0.6977439598357915,100.0,-0.49999999999999994,0.0
2025-11-15 21:41:41+00:00,2025-11-15 21:41:42+00:00,EIGENUSDT,-1,0.6909368671178496,0.6861082749702198,0.6910222007328357,0.689458276386184,100.0,-0.025214558607381643,1.0
2025-11-15 21:42:01+00:00,2025-11-15 21:42:04+00:00,EIGENUSDT,1,0.6909387440903453,0.6999641803147201,0.6906855281277675,0.6917902435730989,100.0,0.6338100877217637,3.0
2025-11-15 21:44:20+00:00,2025-11-15 21:44:22+00:00,EIGENUSDT,1,0.6901670525452441,0.6948408818260172,0.6901670525452441,0.691247971913564,100.0,0.01827313266140701,2.0
2025-11-15 21:46:57+00:00,2025-11-15 21:46:57+00:00,EIGENUSDT,1,0.6899323507660299,0.6895147986368088,0.6899323507660299,0.6895147986368088,100.0,-0.49999999999999994,0.0
2025-11-15 21:47:00+00:00,2025-11-15 21:47:00+00:00,EIGENUSDT,1,0.6899323507660299,0.6932927316732479,0.6899323507660299,0.6932927316732479,100.0,-0.4999999999999999,0.0
